cycle_index,battery_id,capacity,soh,capacity_fade_rate,rolling_mean_capacity_10,rolling_std_capacity_10,voltage_at_end,mean_discharge_voltage,voltage_drop,mean_temperature,max_temperature,discharge_duration
512,B0005,1.3389913790695755,72.12499067079483,-0.003675952381413019,1.3597304619618766,0.01333062433977288,3.6018356753071044,3.4726366397371127,0.5940151059088774,33.29926524979532,40.99284868101728,2855.625
516,B0005,1.3389145230206971,72.1208508070922,-0.004349128756578933,1.35738309943029,0.014467526578251785,3.5993448137966926,3.473439372740961,0.5966575791652309,33.59980731390034,41.29040553417739,2855.594
520,B0005,1.3340066759761655,71.8564888195292,-0.004429388870013396,1.3536207957103268,0.014674760092049358,3.6035790390364575,3.4754777099091454,0.5926285476976831,33.61961195858585,41.22740227746052,2847.437
524,B0005,1.3286444309174914,71.56765060826295,-0.0037924571182397205,1.3483965153252315,0.012198294250037513,3.605860961214576,3.4722884821666766,0.589673621354466,33.3945201718652,41.04619550953222,2847.36
528,B0005,1.3231708992276219,71.27281792431958,-0.0037688857631131755,1.344152960383752,0.012116016498833305,3.6105078495292338,3.471373665098864,0.5852361078688118,33.16734508187535,40.85874389007758,2837.328
532,B0005,1.3181691588445197,71.00339835664494,-0.003824703948951517,1.3399153571036104,0.012309693836485346,3.6162629075139603,3.4726160162875095,0.57960514995743,33.10962161613893,40.79196924883506,2837.281
536,B0005,1.3184664436640334,71.01941165230103,-0.0040138351313476,1.3366557568343411,0.012800718862990359,3.613479485589363,3.4738146874457896,0.581868265320352,33.46501751186519,41.14127834456325,2838.515
540,B0005,1.318293040102702,71.01007124097441,-0.003867452528046369,1.3333513330402327,0.012417093068084658,3.607069040532739,3.4701426486639693,0.5889967883460976,33.4426191014044,41.14429319149828,2828.328
544,B0005,1.323872422244268,71.3106055768929,-0.0031336254762807307,1.3305484694879623,0.010632396640466241,3.602312680677842,3.467523652225441,0.5822221223334672,33.037928170775885,40.66184230912503,2838.265
547,B0005,1.3601216766554785,73.26317762261326,-0.0007657599860030046,1.331530894865419,0.012632216008335204,3.5779277610645233,3.4767525840839255,0.6233127153755573,33.4949493613756,41.046694544970684,2864.547
551,B0005,1.3395306867947354,72.1540405700353,0.00028831958887328996,1.3311073942288443,0.012273744899664197,3.593974644865168,3.4758956827369127,0.6017289223978293,33.491363029025784,41.0462053156659,2846.39
555,B0005,1.3290286565120697,71.58834698305493,0.0006238670476053303,1.330201692178162,0.012023589041236293,3.6042747402181803,3.475812179626641,0.5914697793330106,33.329808599922345,40.868302643225604,2837.969
559,B0005,1.3236741274998955,71.29992439790138,0.0008024048809132343,1.328816201676271,0.011816067196280205,3.608769672096698,3.4746554404904435,0.5875933783856171,33.27302769298771,40.85283588259973,2838.156
563,B0005,1.318633896753293,71.02843154047166,0.0006226896189540165,1.3274186762923732,0.012026744230931639,3.6093877067067006,3.472301781313945,0.5864052811502449,33.229879126701434,40.85270645265791,2829.843
567,B0005,1.3134751321324272,70.75055383642601,5.5751500326432684e-05,1.326039649130095,0.012660135784999143,3.614933900308572,3.4729305773503527,0.580863386174221,33.20860833999321,40.8263251809212,2829.625
571,B0005,1.3132020634442203,70.73584494666221,-0.0006842523891663746,1.3251333913316037,0.013179215606778259,3.6090232254797843,3.4696192030612285,0.5873261588983412,33.236115055926255,40.90308836809665,2819.437
575,B0005,1.3077959946944353,70.4446461650727,-0.0018521830992422304,1.3241903764088692,0.013989969470173525,3.6143313479608823,3.470018470757559,0.581278083960366,33.18660088296571,40.84337405460518,2819.579
579,B0005,1.3030329186405918,70.18808229071344,-0.003126100238427649,1.3227873286794651,0.015214025659503841,3.61782445722146,3.470762691935287,0.5775154600147654,33.174058099115534,40.81792110626284,2810.672
583,B0005,1.3033573559038205,70.20555815721221,-0.004254423832416828,1.3214295392068396,0.016189721885218132,3.6130872104738954,3.468111467035994,0.5823148465322241,33.253984518546055,40.946993847659506,2811.485
587,B0005,1.3034100438655642,70.20839620292978,-0.004940243636796903,1.3195693229905938,0.016959438585970845,3.6070395495118257,3.4648625780221494,0.5886457527209732,33.3198093248819,41.074938058306316,2802.422
591,B0005,1.2978870806495706,69.9109008817086,-0.003713853543304157,1.313911632444602,0.012200485416502616,3.61490941179153,3.467864133752208,0.5806518859596461,33.33765795318198,41.02476444658572,2801.625
595,B0005,1.2980735056918902,69.92094269724848,-0.0030363654311475123,1.3101427977988889,0.009888631402534476,3.6109037542764746,3.464021404592563,0.5851632077532081,33.29076744042025,41.06214198725253,2802.031
599,B0005,1.293463613844243,69.67263011532883,-0.002764372408366975,1.306909612101814,0.008955275093263633,3.6155605018867534,3.4664623858156745,0.5810804106453182,33.27568841807217,40.98366325567302,2793.39
603,B0005,1.288003392619118,69.37851440175622,-0.0027093179085941415,1.3036668180217432,0.008753647461323552,3.621191032853697,3.46850906693551,0.5744325420586254,33.32067807371405,40.98234242711097,2793.39
607,B0005,1.2874525221379407,69.34884167276275,-0.0026299452452279307,1.3008321476021656,0.00849272848134148,3.6191851049064034,3.466806213058136,0.5766769039441595,33.37314972896719,41.06375085817118,2792.485
611,B0005,1.3090153642307354,70.5103277055252,-0.0015683635150059308,1.300426714156557,0.00796984455834701,3.5953649734437896,3.471070722008039,0.5894619209045402,33.71351889594897,41.047029587744966,2802.016
613,B0005,1.3250793286429356,71.37561578838873,0.0002490471046110399,1.3015064655382587,0.010137329768593816,3.5899373887616655,3.475472204020004,0.6120312271787025,33.86531768239223,41.051007697556734,2820.39
1,B0006,2.035337591005598,100.0,0.0,2.035337591005598,0.0,2.4757677568281857,3.556946061827572,1.704031850505261,32.142777859921516,39.16298653238707,3690.234
3,B0006,2.0251402460314116,99.49898508143073,-0.010197344974186605,2.0302389185185046,0.00509867248709317,2.35152551190002,3.56147580138708,1.8257627266055394,32.29307515705474,39.2462026826329,3672.344
5,B0006,2.013326371345464,98.91854698908898,-0.011005609830067037,2.0246014027941577,0.008994117031238398,2.4404797151065436,3.5667524696413215,1.7373157554917453,32.24414709253608,38.999202460252846,3651.641
7,B0006,2.0132846655407413,98.91649790372313,-0.007797265108051795,2.0217722184808036,0.009202361518409115,2.4791558539003917,3.5687953371516272,1.699214638184257,32.14711742429942,38.843627771866515,3631.563
9,B0006,2.000528337624771,98.28975529491258,-0.008147408725232733,2.017523442309597,0.011830264655722973,2.280187848173442,3.563970503289941,1.8978278042338173,32.06687277315468,38.97798888258284,3629.172
11,B0006,2.0138990759931645,98.9466850557287,-0.005173428745337598,2.016919381256858,0.01088364600203226,2.4392842568466446,3.5735512387791406,1.7539322664045414,32.03447836207717,38.83989920742278,3652.281
13,B0006,2.013101105626967,98.907479256665,-0.003642493926181575,2.016373913309731,0.010164496921018317,2.2812068449406446,3.5711391343785897,1.9124724442485794,32.11157496697372,39.04610837498471,3650.828
15,B0006,1.9687898262728398,96.73038197560734,-0.006393669870528655,2.0104259024301196,0.018386250485567905,2.366410527029613,3.5681507462163036,1.8104161010858482,32.112576242471775,38.87507521022778,3572.453
17,B0006,1.9681661764334244,96.69974087497759,-0.0072928839758162846,2.0057303773193755,0.021837497038273628,2.436020049578708,3.5692834155812436,1.7401484744421336,32.03566207329278,38.7260539826455,3550.594
19,B0006,1.9572307917560536,96.16246466459876,-0.007949347558593056,2.0008804187630433,0.02531575657945479,2.1864377487643725,3.563388513484579,1.9904602411382935,31.99527968872302,38.98629728904917,3551.25
21,B0006,1.9455991514129352,95.59098009149795,-0.008474795548495133,1.9958548490039427,0.028899628758698885,2.3406023605912454,3.566658719765511,1.8369771493712053,31.874127571841353,38.65978861919643,3530.25
24,B0006,1.9347505044841131,95.05796547137973,-0.009098661644760704,1.9867105684110806,0.030810463727817244,2.4263021374140443,3.5687035970122842,1.7515685408810606,32.120959708576166,38.84979195732924,3491.016
26,B0006,1.9232799539368028,94.49439554578115,-0.009885707159755307,1.9774505418570252,0.03309147809459616,2.4753697700007034,3.569207084156356,1.700754723185756,32.11021168908644,38.75128344015104,3470.281
28,B0006,1.911889930948487,93.93478209204011,-0.010908871501683142,1.968229047275482,0.035829429400807515,2.342364523655007,3.5659271296109383,1.8354196716904556,31.989061278918154,38.76853764058789,3470.0
30,B0006,1.9010667141979305,93.40301690486008,-0.011504125645284939,1.9580274153352264,0.03748598784701031,2.188400081882664,3.5612417270649486,1.9886624437959526,31.878814448635442,38.84686112344348,3450.297
32,B0006,1.8891989948061458,92.81993331989463,-0.012314458089904426,1.9479065659880788,0.03961343631557584,2.1206980945954057,3.557881987836072,2.05479117997795,31.767450711024402,38.865889781652804,3429.407
34,B0006,1.878278372248849,92.2833824005014,-0.01187978453231919,1.935577411102232,0.03823664713861809,2.369981457799298,3.56282437243777,1.807384866913197,31.78991634963658,38.647578733807656,3409.484
36,B0006,1.8675697161520206,91.75724579573611,-0.010742478237797717,1.9223472847863272,0.03407502113976398,2.247991649924625,3.5591953280168633,1.928362889820419,31.82883467218067,38.79218188173866,3390.422
38,B0006,1.8675892574453767,91.75820589657847,-0.010698249944940277,1.9131472330747399,0.03395539742143044,2.8844463698113665,3.5580906165580983,1.2926801078919667,31.890449470827843,38.77022223929529,3390.281
41,B0006,1.979626548250818,97.26281070025072,-0.0046754296173721075,1.9141890850581391,0.03575565354074777,2.2033558468593775,3.565899462157853,1.9712283313162953,31.51177053595285,37.54320599748628,3591.734
45,B0006,1.9575499080884022,96.17814345585967,-0.00035675365974662275,1.9142180956338073,0.035790676238918406,2.35887751155593,3.570814209348872,1.816346508706522,31.874488497680712,37.90362577530197,3552.297
49,B0006,1.9458150170787551,95.6015859814876,0.0027911639938851805,1.9142377197852454,0.03580793222030664,2.218672914041916,3.5666817833633124,1.9585443868180028,31.53911453638972,37.6701605139887,3531.578
53,B0006,1.9242461121680094,94.5418647339628,0.004364970085767282,1.9132827750292363,0.03538573232823797,2.339723057947995,3.5668392745025836,1.8367914562540566,31.220866832188786,37.34166959188387,3492.907
57,B0006,1.9459811331421641,95.60974757905957,0.006396559758585794,1.91534651859336,0.03655138375834897,2.3997508208942735,3.571051969392875,1.7902563950369634,31.119005145018026,37.28979017254232,3511.594
61,B0006,1.901407930553079,93.41978151219875,0.00557444643067092,1.9143936094665046,0.036765087250266205,2.491410879472442,3.5666308474029793,1.6855625336529365,31.033244078156734,37.16794481484507,3431.9370000000054
65,B0006,1.878674213680085,92.3028308415357,0.0032239159711841643,1.9123579276012463,0.03804432001129727,2.7669269890921613,3.5527392240854914,1.4065251661443852,31.001249222460967,37.51577848501052,3431.125
69,B0006,1.8683061328264219,91.79342734506018,-4.165285285874392e-05,1.9104585765121802,0.03964113418116716,2.8356128467177313,3.5560959755046615,1.340485731901612,30.921434744041356,37.24165964092258,3412.406
73,B0006,1.8560244070082998,91.19000283836426,-0.0042712171537623,1.9084354887630395,0.04174392307386221,2.9283946351511094,3.5504500858303394,1.2478663855095409,30.929360248207214,37.27233216178077,3410.688
77,B0006,1.8451997961855777,90.65816915777205,-0.009374608958793388,1.9064018596751808,0.04416019966016366,3.077114957598757,3.546007083640312,1.0957396322742219,31.00810965793079,37.207134503019795,3410.718
81,B0006,1.857228890885317,91.24918141799353,-0.013726794934503796,1.9054600081697208,0.045078880779038995,2.819560586845831,3.554257954720065,1.3686272148890724,30.96779499306422,37.49607769896255,3392.719
85,B0006,1.9247760889090635,94.56790349742867,-0.008803343623746566,1.9004736027750158,0.039256833911565904,2.4343006861812118,3.555857469677978,1.7555003381086713,31.10097217303459,37.250073961181094,3470.672
89,B0006,1.8822317526092551,92.47761948322794,-0.006519265614187361,1.893626497731457,0.03504729044559045,2.9187757391682454,3.5537306734803207,1.2681721222582287,31.307368922041046,37.39699052067588,3414.109
93,B0006,1.855276687885587,91.15326597829659,-0.005415792279147095,1.8853957405320783,0.03235218919398586,2.973956908852585,3.5452650003621513,1.212477629402216,31.131339987164562,37.2852066420257,3395.219
97,B0006,1.8392508917181876,90.36588818710266,-0.005394174226909437,1.877668902309367,0.03230051643235532,3.0334333724088656,3.538408778928339,1.1542434253172345,30.828713779105055,37.080390421974414,3386.0
101,B0006,1.8185396073994429,89.34830346748316,-0.004355747768298863,1.866083309060029,0.028332095411751686,3.061692514035773,3.5297688311332673,1.122255798312299,30.761533072057244,36.98024266357476,3368.187
105,B0006,1.8134770059567056,89.09956824708976,-0.004820145827919908,1.8580895886421767,0.029613392163760514,3.0864214480405137,3.5300676840423306,1.1002824239218727,31.30305692941581,37.598741245467004,3368.266
109,B0006,1.7971018450305436,88.29502550201761,-0.006469518262744672,1.8506739187649457,0.03348995409178647,3.137787321824542,3.5248882875629555,1.048617498406307,31.06432144678013,37.33680914521836,3358.719
113,B0006,1.7810046294120476,87.50413873759919,-0.008674547011795748,1.842737418454548,0.03836119461246714,3.1501156392374963,3.5190926887152725,1.0344225352145004,30.96654665282149,37.39499820465976,3339.5
117,B0006,1.7710130422682329,87.01323309187394,-0.011210001099150916,1.8350091125690875,0.04316800374128986,3.1738920422499453,3.5151810230271,1.0121555907642001,30.826455697992966,37.35233964342659,3331.265
121,B0006,1.7604712448170943,86.49529456915789,-0.014042230526978394,1.8273065169901344,0.047956093506407595,3.1972071497430035,3.514029112834162,0.9888046125567609,31.080769482413952,37.58677381866742,3321.188
125,B0006,1.7502913788006587,85.9951384249673,-0.015910789141308227,1.8175849249824376,0.051605176040925634,3.227568458837217,3.514139684003936,0.9580845426848787,31.694287817425337,38.207044569893476,3321.844
129,B0006,1.7394925037732578,85.46456919285944,-0.013613653891182274,1.8007409626973645,0.04346535406364774,3.2308580821504327,3.509578354212467,0.9541373413854268,31.875581783696685,38.340431886092745,3311.828
133,B0006,1.7546766553637203,86.21059538809914,-0.011262533865699403,1.7891450447659523,0.03666018421435259,3.199633267433362,3.5110708693292705,0.9758567163986482,31.543288143901563,38.521539672721865,3327.391
135,B0006,1.7659390941842175,86.7639403894526,-0.0087101692674346,1.7810234453385554,0.03048579094323671,3.1898103242112006,3.5159179315855056,1.0017489922646075,31.420983409991024,38.03707160241571,3312.078
139,B0006,1.7337887419624838,85.18433254632082,-0.007681158709276109,1.771435977178946,0.027056816704664303,3.2499622126804124,3.50585340727078,0.9354564270642682,31.15837149963786,37.934285687720596,3293.172
143,B0006,1.713325912040734,84.17895486292434,-0.007753236385349409,1.7618710957826997,0.0273104305833685,3.2761786217774986,3.5010379345914444,0.9077430319379971,31.15661421699882,37.88470784051604,3275.328
147,B0006,1.7024077813673466,83.64252637451848,-0.007641246485647048,1.7517738935473033,0.02689319477742725,3.2892337937863383,3.497407662636496,0.8962844565317765,31.206611383963253,38.065368726791895,3265.016
149,B0006,1.82371946178183,89.60279954741002,-0.001898559666810041,1.7541936768883295,0.03164119282321186,2.934951679828825,3.5388872766749144,1.2379648820717284,33.61169282822636,39.788440481350335,3328.937
153,B0006,1.8081284050314708,88.83678132914206,0.0020154344773537997,1.7566594746719133,0.034557017304571634,3.0133583509832325,3.5327430295356828,1.1735239184762212,32.85630077141311,39.212903178007906,3329.266
157,B0006,1.7757610945034283,87.246513912519,0.0036666117931309808,1.7570911157842035,0.03476264899647151,3.0981920097302105,3.521214759733266,1.0883457682076143,32.210981559158874,38.66937823121345,3301.579
161,B0006,1.7447409841836798,85.72243699983238,0.0032896128494466492,1.7556610920902571,0.03491738984650932,3.167346834112308,3.5093111439506677,1.014895609165404,31.965090081650274,38.5170065164806,3283.563
165,B0006,1.729207034132373,84.95922454210778,0.0017942622173829604,1.753744333484049,0.035728820825199924,3.228685511716086,3.50716091973708,0.9570624844577829,31.744801840189538,38.292505299491516,3275.125
169,B0006,1.7081086552553244,83.92262113192731,-0.0010574593226931322,1.7508912563460555,0.03793774200130473,3.2595724548548413,3.500928918686389,0.9240032692684803,31.876564068962466,38.52091685291118,3265.656
173,B0006,1.6975954237461768,83.40608610817466,-0.003273520858087797,1.745702053471733,0.04085662891062411,3.2774199521442657,3.4973019898820894,0.9069123296775476,32.24289319481841,38.95436345473558,3266.093
177,B0006,1.6820634524029463,82.64297086813447,-0.005062345958715289,1.7380769951279815,0.04406883299023816,3.309541910489555,3.4929038301187156,0.8751562064162988,32.07305565938816,38.731363854696035,3257.594
181,B0006,1.6714768322295086,82.1228301199745,-0.008323530808582115,1.7324122760613472,0.04807843551009827,3.3229457962953464,3.488659224822318,0.8628901442294015,32.030140929891196,38.74827601131975,3248.593
185,B0006,1.6607591387047655,81.59624948921793,-0.01262156599864201,1.7276334784853502,0.052175902139348286,3.3268774953647884,3.4822930804774015,0.8585486937735163,31.984935871368258,38.84227056628921,3238.766
189,B0006,1.651121015038069,81.12271017518528,-0.01747535236177315,1.7229710451826883,0.05634655151581325,3.336400100467817,3.477575664197982,0.8480629458785818,32.23677365476226,39.221381996208315,3240.14
193,B0006,1.6401349256190927,80.58294274458677,-0.01574526234561972,1.7062815418951671,0.0509651548362035,3.3562313241233728,3.4787436506489255,0.8282874204170172,32.56097148037261,39.466510899162515,3230.109
197,B0006,1.6291999416165441,80.04568622012265,-0.013693688005395133,1.6900153179483555,0.04393198896300597,3.371466361383496,3.4740152461288862,0.812988215536349,32.48984985901219,39.352653481724175,3229.7810000000027
201,B0006,1.6088496302961666,79.04583678923177,-0.012705995086581464,1.674841548474968,0.040376715580073975,3.396018761698921,3.4718387718772696,0.7850514409118712,32.42612199208859,39.31890647034385,3212.469
205,B0006,1.6035244898969248,78.78420253146665,-0.012134983074199216,1.6620036853579903,0.038518407027963955,3.3938825218600814,3.463180130644551,0.7885639745920785,32.29984271249387,39.47196886600465,3213.219
209,B0006,1.5989712144027983,78.56049146190021,-0.011334458184468814,1.6501640653825744,0.03597373306270177,3.3978158698372107,3.463469391967206,0.7860044704670868,32.610757585145336,39.74009698783903,3203.578
213,B0006,1.5876273123575604,78.0031440176547,-0.011016423874364977,1.6392112160282322,0.03499202527298063,3.416423032732188,3.46021805164007,0.7660019753552807,32.25699351958767,39.03600072360686,3195.125
215,B0006,1.5829719744686166,77.77441842886215,-0.010388159887914087,1.6287909024575449,0.033068227618443094,3.417549528683359,3.462574876665621,0.7734356654909873,32.47193402838835,39.16106395962828,3195.3129999999946
219,B0006,1.567137636713563,76.99644735295674,-0.010284805606527815,1.618343101031237,0.03274005463733215,3.427505386148378,3.4537077937586056,0.7541210601123716,32.40219271195366,39.20051799483514,3186.297
223,B0006,1.5613446139713882,76.71182514739364,-0.009977442407524264,1.6083310811895901,0.03178623363525778,3.4347508426334845,3.4514035349888337,0.7486051281516413,32.30987415652578,39.15878418316098,3176.438
227,B0006,1.5511711892790419,76.21198547768459,-0.009715907084448683,1.598368540332706,0.030955670270275487,3.448198019924908,3.450781146333252,0.7342472284031865,32.35440526839345,39.18225956809825,3167.593
231,B0006,1.5406741606295171,75.69624653118686,-0.009460971177937516,1.5883279172046558,0.03011742377263164,3.447136358493749,3.446105572450592,0.7354488868716089,32.4731363791227,39.38159156766375,3167.719
235,B0006,1.5253138744624433,74.94156650980108,-0.009499409025432396,1.5778896398267788,0.03025035062572809,3.455115440595922,3.4418152533277144,0.7223021594259724,32.52334649341759,39.44712875501599,3159.077999999994
239,B0006,1.5301570318067428,75.17952002501654,-0.008870329292355912,1.5688857389349784,0.02831607814628062,3.468023005179232,3.445008015985666,0.7149289195988064,32.518264823491045,39.40950590627068,3148.829
243,B0006,1.5246566834474087,74.90927746753414,-0.008700892285726151,1.5612318346760004,0.02785432083273297,3.4711335972831856,3.441164687975023,0.7121247074789325,32.5437072434024,39.48443326993031,3149.094
247,B0006,1.5145492986655427,74.4126824640059,-0.008515953637787413,1.553143180927693,0.02731199544697708,3.4883390886919767,3.443620591429828,0.6948312722820664,32.562223096007365,39.4416762582387,3140.547
251,B0006,1.509391504602082,74.15927024943012,-0.008004955281218508,1.54499957094581,0.025743303380686988,3.4882264404681207,3.439943269617906,0.6951328162326442,32.58978020040808,39.53866201326228,3131.625
255,B0006,1.5039974333050705,73.89424928579005,-0.00754353927879302,1.5373968546683103,0.024342501307452104,3.4877002346746275,3.43602719305159,0.6952093294187689,32.57089563557426,39.5867547936938,3121.907
259,B0006,1.4935201918040188,73.37948251946334,-0.007052017419880446,1.5292648744260744,0.022641034627358173,3.5019144212894115,3.436309312279291,0.6800252668572364,32.537854347094196,39.499752884420865,3122.125
263,B0006,1.4876323024497422,73.09019933714036,-0.00687862002130526,1.522037116765727,0.022080556185941295,3.5064898836985074,3.430470227771154,0.675669970364603,32.65645090520509,39.9686395722832,3121.672
265,B0006,1.5302876214401704,75.18593614163545,-0.004359551779430891,1.5192137538083437,0.018582413251672307,3.4612712556588887,3.4417311090871063,0.728691446306577,33.180785234653264,40.42668250871336,3120.86
269,B0006,1.5040760088360112,73.89810985080334,-0.003304498252498868,1.5149323737680682,0.015967604078988878,3.49597974716647,3.4355429213552537,0.6852347284766269,32.71220835503141,40.02451449021777,3103.828
273,B0006,1.4887593608730894,73.14557385723607,-0.0030900831916460874,1.5102128465174836,0.01532075799595893,3.495868232766142,3.4272336842373576,0.6857845708456596,32.543943889007906,40.02167483360719,3095.094
277,B0006,1.4782779285546637,72.63060118809538,-0.003717977938412936,1.505936851434958,0.016983024541026372,3.5168324777654205,3.4307536518687556,0.6632955066440336,32.6655410721976,40.078211781584145,3095.781
281,B0006,1.478459982215684,72.63954583009604,-0.0036458257917370324,1.5012371196539533,0.016782169342045936,3.5140805590225344,3.430880434209888,0.6683546943391705,33.160922870564626,40.565789328351094,3094.328
285,B0006,1.473214844899973,72.38184227571321,-0.0036421348009113338,1.4965605888769133,0.016771880848050952,3.5179169265872945,3.431984614031654,0.6650535871266481,33.414445545408455,40.75221353269305,3086.531
289,B0006,1.4675164935067897,72.10187145326269,-0.003981118601991679,1.4922848793170267,0.017614877597069513,3.51910167584515,3.426913589626702,0.663486713843128,33.3541679486525,40.71162611325717,3085.625
293,B0006,1.4516292657521335,71.32130179126342,-0.004896012384847465,1.4870337666943039,0.020158574319426196,3.521493643197122,3.4220422356705154,0.658789902693234,33.13634596100404,40.58721297402195,3067.203
297,B0006,1.4519237720967177,71.33577144710263,-0.005566630324150624,1.4822997974935448,0.021676296085691743,3.531199617131715,3.4202687142856667,0.6510779317189601,32.92241762841388,40.37035790264624,3058.157
301,B0006,1.4471484694777745,71.10115176336829,-0.0065523964533870304,1.4780841863729774,0.023515398043161766,3.540682828822266,3.4248208106770663,0.6418008588347521,33.20338483123576,40.667923693760464,3058.812
305,B0006,1.4468538105659885,71.08667461161282,-0.007451152658608426,1.4743770507471814,0.024891969951652312,3.5356541187739614,3.4234990883192666,0.646952229033027,33.533950654066935,40.990356883952465,3058.578
309,B0006,1.4416741930284678,70.8321901683239,-0.005887978698932346,1.4663212845279359,0.019177040660401812,3.5426480867538017,3.4247420964314874,0.6403018032583412,33.5767934055627,40.997744028174516,3049.328
312,B0006,1.5935866593100128,78.2959380474406,0.0019561596625116756,1.4744586163892086,0.04055078333086701,3.5029468518556204,3.450702139255875,0.719406480183542,33.224088400657315,40.77265883698999,3177.219
315,B0006,1.5463902376915637,75.9770882494014,0.006005819420830347,1.47969778700907,0.04548299899161536,3.459144575143091,3.4480475429907522,0.7316659214570351,33.37083344726966,40.522204934304625,3082.937
319,B0006,1.51470559175661,74.42036144029748,0.007519636448205521,1.4830093927547012,0.04657216443955647,3.4885908514844224,3.4399481891896455,0.6942215534303471,33.43366634309322,40.57746834859555,3074.266
323,B0006,1.4989786083335404,73.64766488653811,0.00799736021784266,1.484874722401779,0.04676311309993646,3.500662570823591,3.434112914501242,0.6832317039066917,33.28676739403043,40.516963879873735,3066.0
327,B0006,1.4831110745410492,72.86806282628963,0.007281201087710982,1.4857743796418772,0.046625130475610954,3.5190985130636876,3.4325600940363916,0.6647490542627144,33.14347737377552,40.34325381638243,3056.437
331,B0006,1.4729664825468278,72.36963976177928,0.005703139248749408,1.4862698331909714,0.04645713793478529,3.5212860952811007,3.4270614887575657,0.6619736390971283,33.11021541795579,40.39341126895154,3048.219
335,B0006,1.4627604396099307,71.86819749578868,0.002745044952947302,1.4872817580871347,0.04580827741608766,3.5315851155806786,3.427340316812041,0.6515674826295696,33.18991802149879,40.46341487442664,3039.218
339,B0006,1.4518364681062514,71.33148203630158,-0.0007947220092974072,1.4872738213607286,0.04581440999366525,3.5329262878466716,3.423482197888437,0.6506034361497379,33.26265398635676,40.5818264138806,3039.047
343,B0006,1.4468670644030392,71.08732579778997,-0.004820048337353509,1.4872482390812074,0.0458368814769661,3.539045488750217,3.4220957701069374,0.6426324764498599,33.299978841087025,40.61670777074496,3030.375
347,B0006,1.441380399427779,70.81775553094546,-0.009108282604248556,1.4867506562504609,0.046300051171050974,3.545547133777292,3.421883545422636,0.6376501123003471,33.31663547841367,40.631647661681036,3021.0
351,B0006,1.431210744960774,70.31810109956534,-0.01409154020225214,1.4857994336988525,0.04731277289058261,3.5484565862450688,3.4195777411151886,0.6343911613841171,33.39150630507064,40.74323383889164,3021.75
355,B0006,1.4260247179525716,70.06330174681324,-0.01092926952101985,1.470566529939085,0.03570836288049239,3.549925959367978,3.4175281789596474,0.6326672937924096,33.41522427488497,40.81715493531611,3012.265
359,B0006,1.420487649966195,69.79125508434085,-0.009069743642379651,1.45912084014587,0.02914474313178094,3.5622369118183483,3.4197860540725715,0.6192996689894983,33.39690850726103,40.72877617289365,3002.641
363,B0006,1.4207006230355006,69.80171885557206,-0.00778422160499242,1.4505749338984961,0.02509376488310623,3.5587698945654234,3.4171369298988705,0.6132645050644054,33.73731993653,41.45494452672042,3012.0
366,B0006,1.452255804330839,71.35208482113887,-0.005067617979792609,1.446327406261887,0.019972983164606044,3.5413834963307256,3.4305347141293625,0.6470440531248407,34.08965316576344,41.39678877103747,3020.11
370,B0006,1.431557632772571,70.33514435633658,-0.0037325894140799636,1.4416407297374798,0.016546392831274986,3.557320348056594,3.4250844180972875,0.6240155082902348,33.9987286593769,41.36669473718026,3002.172000000006
374,B0006,1.415015751158943,69.52241030736464,-0.0032341382871399573,1.4363724814294905,0.014874939650449786,3.5560021159887576,3.4171339862792935,0.6235441271651405,33.907397114007345,41.37787352037061,2992.703
378,B0006,1.4097311506517451,69.26276785146193,-0.0030057646944679525,1.4315516369787462,0.014115408540525513,3.565450927200841,3.417521467040602,0.6154373022599895,33.70518417605219,41.140956091698214,2964.468
382,B0006,1.404917318129309,69.02625512041874,-0.00310997021703305,1.4272862597081153,0.014426859520159055,3.5778109276715733,3.4181623236680356,0.6048568066892481,33.7458832944166,41.2168813199875,2983.375
386,B0006,1.395164296571563,68.54707065486149,-0.0035020155580622343,1.4225860080870718,0.015652108823040654,3.5823842742694407,3.420331935905118,0.5973006163220522,34.01657212624259,41.40391881889191,2975.297
390,B0006,1.3945343832614077,68.51612181802287,-0.0037519407951902574,1.4183272793446746,0.01631795901528299,3.5836702091707866,3.4192916311692465,0.5985751486766033,34.175023374593785,41.586571331198584,2974.9850000000006
394,B0006,1.3893171179312644,68.25978766720687,-0.004367850007648896,1.4145187677965372,0.017697167383214567,3.5856253738844623,3.414352330355796,0.5968284195434723,33.976109677640174,41.43504077863728,2966.25
398,B0006,1.3838379472327809,67.99058560840852,-0.005134835479308735,1.4106836068220108,0.01928781968933451,3.588984284723791,3.412701167144591,0.5933978976575975,33.84150372451663,41.37436880579148,2956.359
402,B0006,1.3736814238195123,67.4915763306282,-0.006281986898830403,1.4064284953541306,0.02167129741340647,3.5864700210588274,3.410409522809144,0.5930630074891936,34.1008464215818,41.66477948989921,2956.344
406,B0006,1.3786059891863676,67.73352957654757,-0.006768166578381214,1.4026017104587547,0.0225134455973135,3.5923515752514272,3.414419320260644,0.5900335133843879,34.34663683304219,41.81816829502593,2956.406
410,B0006,1.3737600299108574,67.49543839713218,-0.005370746937535621,1.395465730966029,0.0175332847654702,3.5963124070242887,3.4131710032395315,0.5863710559769495,34.216231530637586,41.686647000781186,2947.266
